pergunta,resposta,id,data
Qual o tam,"Este produto mede 28 polegadas. Se precisar de informações mais detalhadas sobre as dimensões exatas ou tiver outras dúvidas, não hesite em me contatar — terei prazer em ajudar!",MLB35434430,12/11/2025
Qual o tamanho dele montado,"Olá, O ventilador de teto possui um diâmetro de 71 cm e uma altura de 21 cm quando montado, proporcionando um design moderno e uma cobertura ampla. Estou à disposição para qualquer outra dúvida. Aguardamos sua compra e permanecemos à sua disposição!",MLB35434430,12/11/2025
"Quer dizer que se a lâmpada queimar, não tem como trocar?","Olá! Este modelo de luminária possui uma lâmpada integrada (tipo LED embutido), o que significa que, se ela queimar, você não poderá simplesmente substituí-la. Mas não se preocupe: essas lâmpadas integradas geralmente têm uma vida útil longa. Se precisar de suporte no futuro, estamos aqui para ajudar! Se tiver mais dúvidas, entre em contato conosco.",MLB35434430,09/11/2025
Quer dizer que se a lâmpada integrada queimar tem que trocar todo o ventilador?,"Não precisa trocar o ventilador inteiro! Mesmo que a lâmpada interna queime, o ventilador em si não será afetado — ele continuará funcionando normalmente e circulando o ar.",MLB35434430,09/11/2025
"Não é perigoso ele desprender do teto, visto que a fixação é só pelo bocal?","Olá, O ventilador de teto é projetado para uma instalação segura, utilizando um soquete E27 comum, e acompanha uma haste de 5 polegadas para ajustar a altura em tetos variados. Isso garante uma fixação adequada e segura. Aguardamos sua compra e permanecemos à sua disposição!",MLB35434430,09/11/2025
Ele tem também joga o ar para cima? Ou somente para baixo?,"Olá, Este ventilador de teto possui pás que permitem a circulação de ar de forma eficiente, mas não possui a função de direcionar o ar para cima. Ele é projetado para proporcionar um fluxo de ar para baixo, ideal para o conforto térmico. Estamos aqui para ajudar se precisar de alguma coisa. Boas compras!",MLB35434430,09/11/2025
"Em alternativa ao controle remoto, é possível enviar o interruptor convencional com capacitor?","Olá, Desculpe, mas não tenho informações sobre a possibilidade de enviar um interruptor convencional com capacitor como alternativa ao controle remoto. Aguardamos sua compra e permanecemos à sua disposição!",MLB35434430,09/11/2025
"Oi, esse ventilador tem opção de exaustor, ou seja, jogar o vento para cima? Obg.","Olá, Este ventilador de teto não possui a função de exaustor, mas possui pás que permitem a circulação de ar de forma eficiente, proporcionando conforto térmico. Se precisar de mais informações, estou à disposição. Aguardamos sua compra e permanecemos à sua disposição!",MLB35434430,09/11/2025
"Boa tarde eu fiz a compra , chamei no particular preciso saber como faço pra travar no ventilador o cabo de segurança","Olá! Peço desculpas, mas não tenho informações sobre como travar o cabo de segurança no ventilador. Recomendo consultar o manual de instruções que acompanha o produto ou entrar em contato com o vendedor pela página do pedido. Aguardamos sua compra e permanecemos à sua disposição!",MLB35434430,09/11/2025
Como trocar a luz de Led quando ela queimar??,"Olá! Este modelo de luminária possui uma lâmpada integrada (tipo LED embutido), o que significa que, se ela queimar, você não poderá simplesmente substituí-la. Mas não se preocupe: essas lâmpadas integradas geralmente têm uma vida útil longa. Se precisar de suporte no futuro, estamos aqui para ajudar! Se tiver mais dúvidas, entre em contato conosco.",MLB35434430,07/11/2025
Tem como trocar a lâmpada caso venha a queimar,"Olá! A lâmpada pode ser substituída, sim — porém, informamos que não vendemos a lâmpada separadamente. Caso a sua lâmpada apresente algum problema, você pode entrar em contato com o vendedor diretamente pela página do pedido. Estaremos prontos para te ajudar da melhor forma possível!",MLB35434430,07/11/2025
Comprei o produto mas preciso saber de certeza se ele funciona no 220volts pois escolhi mas não confirmou qual voltagem!,"Olá, Sim, o ventilador de teto funciona em 220 volts, conforme especificado. Você pode ficar tranquilo em relação a isso. Aguardamos sua compra e permanecemos à sua disposição!",MLB35434430,02/11/2025
Ele tem um ano de garantia de fabrica? Mas onde tem assistencia tecnica para ele?,"Olá, Sim, o produto possui um ano de garantia de fábrica. Quanto à assistência técnica, lamento, mas não tenho informações sobre onde você pode encontrá-la. Aguardamos sua compra e permanecemos à sua disposição!",MLB35434430,02/11/2025
como instalar no forro PVC? tem jeito?,"Desculpe, apenas pode ser instalado em locais com soquete E27. Não é compatível com o forro PVC. Sinto muito pelo inconveniente causado.",MLB35434430,29/10/2025
como instalar no forro PVC? tem jeito?,"Desculpe, apenas pode ser instalado em locais com soquete E27. Não é compatível com o forro PVC. Sinto muito pelo inconveniente causado.",MLB35434430,29/10/2025
O peso dele e 14 kilos mesmo como descrito porque o soquete nao suporta esse peso,"Boa tarde! Agradecemos por compartilhar essa preocupação — queremos esclarecer que o peso real do ventilador (sem a embalagem) é de **1,1 kg**, e quando incluso a embalagem e materiais de proteção, o peso total chega a **1,4 kg** (não 14 kg, como pode ter sido uma confusão na leitura). Esse peso é bem mais leve e compatível com a maioria dos soquetes adequados para instalação. Se ainda houver dúvidas sobre a capacidade do seu soquete, recomendamos verificar as especificações dele ou consultar um profissional para garantir segurança. Esperamos que essa informação ajude!",MLB35434430,29/10/2025
Qual o tipo de lâmpada que ele usa? É lâmpada led normal de mercado ou é lâmpada epecial?l,"Olá, O ventilador utiliza lâmpadas LED, com opções de luz quente de 3000K e luz fria de 6500K, proporcionando uma iluminação funcional e econômica. Aguardamos sua compra e permanecemos à sua disposição!",MLB35434430,26/10/2025
qual tipo de lâmpada?,Olá! Este ventilador de teto possui iluminação LED com três opções de temperatura de cor. Estamos ansiosos para atendê-lo e teremos prazer em ajudar!,MLB35434430,26/10/2025
"Se a lâmpada queimar, tem como substituir e qual?","Olá! Este modelo de luminária possui uma lâmpada integrada (tipo LED embutido), o que significa que, se ela queimar, você não poderá simplesmente substituí-la. Mas não se preocupe: essas lâmpadas integradas geralmente têm uma vida útil longa. Se precisar de suporte no futuro, estamos aqui para ajudar! Se tiver mais dúvidas, entre em contato conosco.",MLB35434430,27/10/2025
"Eu perguntei se o motor dela é brushless,ou seja, não usa escovas de carvão","Não entendi muito bem o que você quis dizer. Poderia descrever com mais detalhes, por favor?",MLB38705997,09/11/2025
O motor é brushless?,Este dispositivo pode ser conectado à rede elétrica e funciona com energia solar.,MLB38705997,04/11/2025
Gostaria de saber sobre a instalação.,"Olá, nossos ventiladores são muito fáceis de instalar e incluímos instruções de instalação e suporte técnico com o produto. Aguardamos sua compra e estamos à sua disposição.",MLB35041148,16/11/2025
Ela é obrigatória !!! Você pode ser multado pelo Inmetro.,"Olá, obrigado pela sua mensagem. Estamos trabalhando arduamente para obter as certificações necessárias e acreditamos que conseguiremos em breve. Boas compras!",MLB35041148,11/11/2025
"Certo! Gratidão pela resposta, mas essa placa vende em qualquer loja? E sabe o valor? E poderia enviar foto por gentileza?","Olá! Lamentamos informar que, no momento, não vendemos acessórios no Mercado Livre. No entanto, nossos produtos oferecem um serviço de garantia de um ano. Se houver algum problema com o produto, você pode entrar em contato conosco por meio da página do pedido para obter assistência. Obrigado!",MLB35041148,10/11/2025
Como é para trocar a lâmpada?,"Olá, obrigado pela sua mensagem. Nossos ventiladores utilizam fontes de luz LED substituíveis. Basta remover a placa da fonte de luz, substituí-la por uma nova e conectar a fiação da fonte de luz. É muito fácil de operar. Se tiver mais alguma dúvida, não hesite em nos contatar.",MLB35041148,07/11/2025
"Caso ocorra algum problema no controle remoto após a garantia, é possível comprá-lo?","Olá, obrigado pela sua mensagem. Nossos produtos têm garantia de um ano. Mesmo que seu produto esteja fora da garantia, ainda forneceremos um canal de substituição válido em caso de problemas, garantindo o funcionamento adequado do seu produto. Se tiver mais alguma dúvida, entre em contato conosco. Boas compras!",MLB35041148,29/10/2025
A qualidade é boa ?,"Olá! Nossa marca é FANSVENTO, uma marca internacional com produtos vendidos em todo o mundo. Nossos produtos são de alta qualidade, com seis ajustes de velocidade do vento e três temperaturas de cor. Verifique o desempenho do produto. Também oferecemos garantia de um ano. Caso haja algum problema com o produto, oferecemos também um serviço de troca gratuito. Desejamos a você boas compras.",MLB35041148,24/10/2025
Como faço para obter somente as pas desse ventilador?,"Olá! Lamentamos informar que atualmente não vendemos pás de ventilador no Mercado Livre. No entanto, nossos produtos contam com garantia de um ano. Caso tenha algum problema com nosso produto, entre em contato conosco através da página de pedidos para obter assistência. Obrigado.",MLB35041148,22/10/2025
Tem Inmetro ?,"Olá, ainda não obtivemos esta certificação. Nossa marca é FANSVENTO, uma marca internacional, e nossos produtos são vendidos em todo o mundo. Este produto tem garantia de um ano. Caso haja algum problema com o produto, também oferecemos serviço de substituição gratuito. Desejamos a você uma boa compra.",MLB35041148,19/10/2025
Ele tem controle ?,"Olá, obrigado pela sua mensagem. Os nossos ventiladores podem ser controlados por controlo remoto, tanto para a iluminação como para o ventilador. Também pode instalar um interruptor de parede para controlar a iluminação, mas o ventilador só pode ser controlado pelo comando à distância. Se tiver alguma dúvida, contacte-nos. Desejamos-lhe boas compras!",MLB35041148,14/10/2025
"ola! Caso a lampada deixe de funcionar, em para reposição?","Olá, obrigado pela sua mensagem. Os nossos produtos contam com garantia de um ano. Caso exista algum problema com o produto, por favor contacte-nos para obter ajuda através da página de encomendas. Obrigado.",MLB35041148,15/10/2025
"Comprei, já quero saber onde compro a placa de led qual o valor envia o link para compra","Nossos ventiladores contam com garantia de um ano; caso tenha algum problema durante esse período, entre em contato conosco através da página de pedidos e os substituiremos gratuitamente. Atualmente, não vendemos fontes de luz LED de reposição no mercado, mas as estocamos em nossos depósitos no exterior. Caso tenha mais alguma dúvida ou solicitação de compra, teremos prazer em ajudar. Muito obrigado.",MLB35041148,13/10/2025
Já caiu alguma vez?,"Olá! Agradecemos por sua atenção à questão de segurança. Este ventilador de teto foi projetado com foco na estabilidade de instalação — desde que você siga rigorosamente as instruções do manual (como fixar firmemente o suporte de instalação na estrutura de suporte da construção, apertar todos os parafusos conforme indicado), não haverá risco de queda durante o uso normal. Se tiver dúvidas sobre os passos de instalação (como a forma de fixar o suporte em teto de concreto ou madeira), entre em contato conosco por meio da página do pedido para obter ajuda. Estamos à sua disposição para servi-lo! Desejamos-lhe uma excelente experiência de compra!",MLB35041148,09/10/2025
